"SubjectID" "ActivityCode" "ActivityDescription" "fBodyAcc-mean()-X" "fBodyAcc-mean()-Y" "fBodyAcc-mean()-Z" "fBodyAcc-std()-X" "fBodyAcc-std()-Y" "fBodyAcc-std()-Z" "fBodyAccJerk-mean()-X" "fBodyAccJerk-mean()-Y" "fBodyAccJerk-mean()-Z" "fBodyAccJerk-std()-X" "fBodyAccJerk-std()-Y" "fBodyAccJerk-std()-Z" "fBodyAccMag-mean()" "fBodyAccMag-std()" "fBodyBodyAccJerkMag-mean()" "fBodyBodyAccJerkMag-std()" "fBodyBodyGyroJerkMag-mean()" "fBodyBodyGyroJerkMag-std()" "fBodyBodyGyroMag-mean()" "fBodyBodyGyroMag-std()" "fBodyGyro-mean()-X" "fBodyGyro-mean()-Y" "fBodyGyro-mean()-Z" "fBodyGyro-std()-X" "fBodyGyro-std()-Y" "fBodyGyro-std()-Z" "tBodyAcc-mean()-X" "tBodyAcc-mean()-Y" "tBodyAcc-mean()-Z" "tBodyAcc-std()-X" "tBodyAcc-std()-Y" "tBodyAcc-std()-Z" "tBodyAccJerk-mean()-X" "tBodyAccJerk-mean()-Y" "tBodyAccJerk-mean()-Z" "tBodyAccJerk-std()-X" "tBodyAccJerk-std()-Y" "tBodyAccJerk-std()-Z" "tBodyAccJerkMag-mean()" "tBodyAccJerkMag-std()" "tBodyAccMag-mean()" "tBodyAccMag-std()" "tBodyGyro-mean()-X" "tBodyGyro-mean()-Y" "tBodyGyro-mean()-Z" "tBodyGyro-std()-X" "tBodyGyro-std()-Y" "tBodyGyro-std()-Z" "tBodyGyroJerk-mean()-X" "tBodyGyroJerk-mean()-Y" "tBodyGyroJerk-mean()-Z" "tBodyGyroJerk-std()-X" "tBodyGyroJerk-std()-Y" "tBodyGyroJerk-std()-Z" "tBodyGyroJerkMag-mean()" "tBodyGyroJerkMag-std()" "tBodyGyroMag-mean()" "tBodyGyroMag-std()" "tGravityAcc-mean()-X" "tGravityAcc-mean()-Y" "tGravityAcc-mean()-Z" "tGravityAcc-std()-X" "tGravityAcc-std()-Y" "tGravityAcc-std()-Z" "tGravityAccMag-mean()" "tGravityAccMag-std()"
"143" 24 5 "STANDING" -0.98543462 -0.990045505 NA NA -0.99524267 -0.962370875 NA -0.989626166666667 -0.996065 -0.96777568 NA -0.99443869 NA -0.980948975 NA -0.935274206666667 -0.95893206 -0.98306716 -0.996138425 -0.992588726666667 NA -0.991021056666667 -0.9632344275 -0.99227604 -0.99451572 NA NA -0.99187322 -0.99582685 -0.99581243 -0.99396072 -0.992880325 -0.99580285 -0.99578842 NA NA NA -0.948362425 -0.979498296666667 NA NA NA NA NA -0.7925635 -0.93538545 NA -0.99061551 -0.99341682 -0.99604267 NA NA NA NA -0.99220233 -0.98771458 -0.97161414 -0.99305169 -0.99342909 NA NA NA -0.98740878 -0.99325785 -0.99614502 -0.99303176
"144" 24 6 "LAYING" -0.897916505 -0.970130985 -0.99051484 -0.989528015 -0.988278855 -0.988585565 -0.988739115 -0.98793765 -0.98675224 -0.98957128 -0.98519895 -0.98420123 NA NA NA NA NA NA NA NA -0.99002398 -0.99452058 -0.98913203 NA NA NA NA NA NA NA NA NA -0.98595032 -0.98110158 -0.97986531 -0.97470662 -0.9764383 -0.99008091 -0.9905552 -0.991229575 -0.987301465 -0.98801266 -0.99360787 -0.96088834 -0.988224185 -0.99251609 -0.991056135 -0.99087203 -0.99216186 -0.99110158 -0.992794025 -0.99210028 -0.977813025 -0.945294385 -0.986884995 -0.897925565 -0.98074831 -0.985384005 NA NA NA NA NA -0.9464758 -0.989453805 -0.9896976
"145" 25 1 "WALKING" -0.78206894 -0.75862371 NA NA NA NA NA NA -0.763934625 -0.749319753333333 -0.7588510925 -0.757744125 -0.75924339 -0.76301298 -0.76319125 NA NA NA NA NA -0.764747945 -0.751703345 -0.75981099 -0.766771445 -0.78616816 -0.76335684 NA NA NA NA NA -0.72035638 -0.75870611 -0.762879625 -0.759687435 -0.77837589 -0.77104046 -0.750376255 -0.76853391 -0.79947976 NA -0.74210937 -0.75386424 -0.744299205 -0.73922715 -0.763584345 -0.77636581 -0.7859984 -0.77394162 -0.76516382 -0.73244389 -0.69322012 -0.72454722 NA NA NA -0.78168 NA -0.73482936 -0.759008645 -0.76072926 -0.74225496 -0.74841812 -0.76190474 -0.72669518 -0.73544179
"146" 25 2 "WALKING_UPSTAIRS" -0.85776022 NA -0.84483863 -0.84713568 NA -0.83514115 NA -0.87011415 NA NA NA -0.75701666 -0.89302994 NA NA NA NA -0.854206013333333 -0.79923737 -0.90211906 NA NA -0.86148436 NA -0.76552434 -0.78922498 -0.865744715 -0.846668823333333 -0.8554084425 -0.83475225 -0.803268053333333 -0.831116965 -0.82811932 NA -0.82193605 NA NA -0.82144325 -0.87415914 -0.87642457 -0.85287006 -0.77537525 NA NA -0.82774759 -0.89241584 -0.83476892 NA -0.79778167 NA NA NA NA NA -0.86803171 NA -0.862395046666667 -0.84367058 -0.84888885 -0.856400696666667 NA -0.843335645 -0.80547775 -0.80853413 -0.80689882 -0.89482345
"147" 25 3 "WALKING_DOWNSTAIRS" NA -0.66188403 -0.61132934 -0.69822531 -0.73074583 -0.749164335 -0.69998085 -0.65379091 -0.67371245 NA NA -0.67984478 -0.77157801 -0.77870875 -0.743337705 -0.740709675 -0.65468448 -0.69030253 NA -0.58868077 NA NA -0.76869707 -0.70911127 NA NA -0.67170142 -0.659374935 -0.68586124 -0.58589093 NA NA NA NA -0.69795517 -0.73326228 -0.76873837 -0.66157206 NA -0.648681445 NA NA -0.61975346 NA -0.690658125 NA -0.76995023 -0.77119489 -0.66850004 -0.60130782 -0.58461156 -0.61057335 -0.66469794 -0.51796793 -0.70115101 NA NA NA -0.7535929 -0.76663299 -0.71535516 NA -0.66164026 NA NA -0.70066369
"148" 25 4 "SITTING" -0.98986473 -0.99037788 -0.976597 NA NA NA -0.98462622 -0.99786729 -0.994926895 -0.99655343 -0.99690492 NA -0.99724702 -0.99557553 NA NA -0.99427545 NA -0.99437277 -0.99352623 NA NA -0.99476393 -0.993741135 -0.99444103 -0.99822557 NA -0.99432611 NA -0.9970035 -0.99624368 -0.9986059 -0.99431073 -0.994940546666667 -0.99477333 NA NA -0.977610656666667 -0.989088743333333 -0.99780607 NA -0.99845795 -0.98163158 -0.99025942 -0.99013342 -0.9874569975 NA NA NA -0.99137067 NA NA -0.995646 NA -0.99709555 -0.9956537 -0.993267395 -0.99658817 -0.99822448 -0.98264138 NA -0.99616242 NA -0.993207015 NA -0.998197805
"149" 25 5 "STANDING" -0.99457192 -0.9939391 -0.98775805 -0.9946283 -0.986670003333333 NA NA NA NA NA NA -0.996400505 -0.9961258 NA -0.98916482 -0.97533319 NA NA NA NA -0.995987985 NA -0.984649085 -0.9816044 -0.989743166666667 -0.99438897 -0.97982453 -0.9709163 NA -0.99449541 NA -0.99312201 NA NA -0.99094056 -0.947301645 NA NA -0.98744233 -0.99495008 -0.98401894 -0.9953428 NA -0.995761235 -0.96966319 -0.75776281 -0.9943873 -0.98539707 NA -0.98951155 NA -0.98937795 -0.987674453333333 -0.977761665 -0.970719545 -0.99629922 NA NA -0.99495628 NA NA NA -0.99661484 -0.9686769825 -0.97297147 NA
"150" 25 6 "LAYING" -0.95736953 -0.96188111 -0.96539923 -0.9621312 -0.950256403333333 -0.95521577 -0.97789354 -0.98173426 -0.97980289 -0.96562138 -0.97149288 NA -0.96991304 -0.89850281 NA -0.98254033 NA NA -0.965640215 -0.96013124 NA -0.98008482 NA -0.98106844 NA -0.973517845 NA NA NA -0.969731445 -0.97498477 -0.97439801 NA NA -0.94608482 NA NA NA -0.985048025 -0.988887045 -0.980504355 -0.96612306 -0.94608706 -0.96413869 -0.93220146 -0.967862065 -0.97009419 NA -0.94051322 -0.95643394 -0.98754008 -0.98238952 -0.9724684 -0.98007671 -0.98124931 -0.96590055 -0.99098944 -0.99762952 NA NA -0.97187237 NA NA -0.96932627 -0.974697926666667 -0.98778918
"151" 26 1 "WALKING" -0.70034515 -0.64224191 -0.665494495 -0.621744685 -0.59985737 NA -0.57584813 -0.558875415 -0.7059109 -0.68207423 -0.68977852 -0.69025169 NA NA NA NA -0.527904015 NA NA NA -0.62500934 -0.566856995 -0.58602336 -0.59505525 -0.73991503 -0.61438097 NA NA -0.60602156 -0.61918827 NA NA -0.53745019 NA -0.63551901 -0.61506329 -0.64276964 -0.66352983 -0.63429935 -0.58640153 -0.61340179 -0.527634415 -0.70776782 -0.582896625 NA NA -0.58915723 NA NA NA -0.60056221 -0.62860237 NA -0.60342042 -0.65724428 -0.63616115 -0.59335611 -0.64354531 NA -0.50092557 -0.558725475 NA NA NA -0.53920388 -0.65833514
"152" 26 2 "WALKING_UPSTAIRS" -0.67083538 -0.68051375 -0.59436977 -0.64219869 -0.64560851 -0.64825863 NA -0.634015375 -0.61624607 NA -0.69204426 -0.59275058 NA -0.71572806 -0.698166703333333 -0.71888143 NA NA -0.67656523 -0.7633192 NA -0.665556805 NA NA NA NA NA -0.679238145 -0.71458379 -0.66913908 -0.670198015 -0.69450684 -0.65038341 NA -0.61180895 NA NA NA -0.67608188 -0.718039255 NA NA -0.66255208 -0.613376455 NA -0.55259024 -0.66254579 NA -0.68615907 -0.66688008 -0.68506128 NA NA NA -0.58587005 NA -0.73943617 -0.71740746 -0.62859812 NA NA -0.74143767 NA -0.6770586 -0.64745604 NA
"153" 26 3 "WALKING_DOWNSTAIRS" -0.72092102 -0.43228213 -0.34933663 NA -0.53169942 NA -0.53217102 NA -0.68299288 -0.45151939 -0.488633 -0.423626586666667 -0.43308071 NA -0.38772704 -0.54404625 -0.40094621 -0.542363015 NA NA NA -0.36449547 NA -0.53102029 -0.505169656666667 -0.55884978 -0.50800812 NA -0.47189445 -0.5383027 NA NA NA NA -0.468918415 NA NA NA -0.5391178 -0.55134467 NA -0.55422563 NA -0.577636515 -0.50051668 NA NA NA NA NA NA -0.4343774 -0.448169645 -0.41265069 NA NA NA -0.48890535 -0.27164778 NA NA NA -0.65953166 NA -0.49351196 -0.57512565
"154" 26 4 "SITTING" -0.99657789 NA -0.99748708 -0.98713242 -0.9874525 -0.99674053 NA NA NA NA -0.99777372 -0.99691381 NA -0.9979973 -0.9893922 -0.9974933 -0.99616649 -0.997614915 -0.99613094 -0.997393405 -0.96642109 -0.99683938 -0.98112542 NA -0.996749103333333 -0.995856495 -0.996122 NA -0.997598795 NA -0.98995299 -0.98637574 -0.990624556666667 -0.992418842 -0.99607063 -0.997513145 -0.993004293333333 -0.99703453 -0.99847426 -0.97663161 -0.99455995 -0.9951156 -0.997341206666667 -0.99740817 NA -0.99871356 NA NA -0.997304615 NA NA NA -0.99038682 -0.99124926 -0.994418205 -0.99588474 NA NA -0.98713871 NA -0.99801567 -0.997102285 -0.996684285 -0.996951805 -0.99669894 -0.99759229
"155" 26 5 "STANDING" -0.98432309 -0.996793685 -0.99670614 NA -0.9901216 -0.98642248 -0.98696412 -0.99461416 -0.85309173 NA NA -0.98494538 -0.99131584 -0.99592516 -0.99683576 NA -0.985225765 NA -0.99585531 -0.968905535 -0.98872228 -0.95928715 -0.99726833 -0.9969957 NA NA -0.99694705 -0.98849718 -0.98803916 -0.98423036 -0.99638213 -0.99350764 -0.97605932 -0.98932725 NA NA NA -0.988482945 -0.99736338 -0.962225912 -0.99578077 NA -0.986664316666667 NA NA -0.9942624 -0.96665938 -0.99185885 NA -0.954901875 -0.964214775 -0.99279006 NA -0.96724792 -0.99736433 -0.99558851 -0.984525315 -0.99635733 NA NA -0.98850104 NA NA -0.9818594 -0.99799602 -0.99793784
"156" 26 6 "LAYING" -0.99387011 -0.99499372 -0.995669885 -0.994888015 -0.97378616 -0.99401215 -0.994534885 -0.94781872 -0.98436494 -0.98288215 -0.9839036 -0.9886424 -0.99266715 -0.9884393 -0.98807711 -0.9920576 -0.93138536 -0.98607036 -0.99121057 -0.99316853 -0.98890222 -0.99073029 -0.98665839 -0.98583153 -0.99184877 -0.99217457 -0.98602628 -0.98517149 -0.98659981 NA NA NA -0.99332682 -0.99517859 -0.99730248 -0.99529905 -0.99584141 -0.972361315 -0.99401121 -0.993948885 -0.99592663 -0.99596165 -0.99431871 -0.9941716 -0.99410277 -0.99473538 -0.99616794 -0.99514253 -0.99661925 -0.99624849 -0.99450508 -0.99446764 -0.99368178 -0.99520853 -0.98940815 -0.99213186 -0.985179685 -0.989183875 NA -0.99512073 -0.99570439 -0.99600288 -0.99345026 -0.99303196 -0.99649988 -0.9933466
"157" 27 1 "WALKING" -0.62925206 NA -0.75015543 NA NA -0.70822725 -0.63140665 -0.639966506666667 -0.67319959 NA -0.54825218 NA -0.74836463 -0.73872973 -0.72981565 -0.68831104 -0.523301 -0.691389713333333 -0.67151294 -0.59719633 NA -0.63308375 NA -0.61092648 -0.62177877 NA -0.66113263 -0.62084282 NA NA NA NA NA NA -0.6694596 -0.56573301 -0.55870283 -0.678257045 NA NA -0.611863145 NA -0.675563195 -0.63876546 -0.63151141 -0.61346536 -0.6601614 -0.57727571 -0.60698147 -0.6244765 -0.628341745 NA NA -0.48474855 -0.72343596 NA NA -0.59509303 -0.71297263 NA -0.66559344 -0.63348661 NA NA NA -0.53660684
"158" 27 2 "WALKING_UPSTAIRS" -0.70981839 -0.681633645 -0.73437661 -0.68789246 -0.68371845 -0.67677673 -0.7150815 -0.7014754 -0.79136433 -0.83135626 NA -0.76500527 -0.6810514 -0.71472238 -0.73870619 -0.74031962 -0.79078927 NA -0.74983941 NA NA NA NA -0.81546901 -0.71297086 NA NA NA NA -0.6967419 -0.79629235 -0.7291599 -0.86768626 NA NA NA -0.77860076 -0.76190763 NA -0.78996523 NA -0.793863425 -0.71989864 NA NA -0.85623787 NA NA NA NA -0.72500536 NA -0.76827062 -0.75532326 NA -0.68112258 NA -0.70722353 -0.81311841 -0.77043169 -0.70944977 NA -0.79444922 -0.791549173333333 -0.76429163 NA
"159" 27 3 "WALKING_DOWNSTAIRS" -0.46665667 -0.64857218 -0.59651134 -0.665117786666667 -0.75177791 -0.59273058 NA -0.557815465 -0.59504214 NA -0.261514019 -0.38223655 NA NA NA NA -0.48127864 -0.51472128 NA NA NA NA -0.43577225 -0.49919401 NA -0.552437015 NA NA NA NA -0.355421495 NA -0.64947408 NA NA NA -0.71795335 -0.69337332 -0.12451367 -0.68921549 -0.26570655 -0.388406755 NA NA NA NA NA -0.6570741 NA NA NA NA NA NA -0.060665405 -0.476263195 -0.73046258 -0.15314639 NA NA NA NA NA NA -0.601715565 NA
"160" 27 4 "SITTING" -0.99868821 NA NA -0.97257609 -0.9983742 -0.97267859 -0.99473233 NA NA -0.99052941 -0.99442343 NA -0.98939274 -0.98063989 NA -0.99448896 -0.99644941 -0.99810442 -0.997047415 -0.99627162 -0.9972741 -0.99394452 -0.99583638 -0.99323112 -0.99784975 -0.995540855 -0.979232836666667 -0.9792206625 -0.99664419 -0.99454187 -0.9887663 -0.96596866 -0.99808719 -0.99806631 -0.99507134 -0.99545174 NA -0.99798689 -0.99859432 NA -0.99147263 NA NA -0.993611845 -0.991761505 -0.99884663 -0.99524788 -0.99834477 NA NA -0.99621867 -0.997701815 NA -0.99054599 -0.99717706 NA -0.97937782 NA -0.9946176 -0.99687077 NA -0.99869493 NA -0.99689511 -0.99810477 NA
"161" 27 5 "STANDING" -0.993225875 -0.99704443 -0.9969557 -0.96111208 -0.99469982 -0.99073249 -0.99132775 -0.98813142 -0.995672445 NA -0.99548661 -0.977406855 -0.99248894 NA NA NA NA NA NA -0.99733689 -0.99848119 -0.99824151 NA -0.99721841 NA NA -0.99800402 -0.96437532 -0.93480928 -0.97134506 -0.98980365 NA NA -0.99625294 -0.99664447 -0.995747025 -0.9953231 -0.96944984 -0.973159635 -0.99213806 -0.98521063 -0.995504325 NA -0.92424754 -0.98644526 -0.99725328 -0.99550717 -0.97613101 -0.99748514 -0.99920875 NA NA -0.995877545 NA -0.994520433333333 -0.997053255 -0.996646525 -0.99690121 -0.996908246666667 -0.996362716666667 -0.996334095 -0.995248586666667 -0.99472936 NA -0.992263785 NA
"162" 27 6 "LAYING" -0.99724708 -0.99561497 -0.99329192 -0.99376582 -0.99653265 -0.99804381 -0.99766874 -0.99786087 -0.97252417 -0.99311634 -0.99517849 -0.995440835 -0.99784566 -0.99933958 -0.99908303 -0.9995517 -0.99794016 -0.99794562 -0.99924202 -0.93356479 -0.993207465 -0.99310564 -0.988907585 -0.996239905 -0.99687516 -0.99762579 -0.99719742 -0.997678365 -0.99706636 -0.997939803333333 -0.99753798 -0.99720353 NA NA -0.98269193 -0.98383178 -0.99718709 -0.99917071 NA NA NA NA -0.99888812 -0.99651617 -0.99550928 -0.9976027 -0.99882725 -0.98139806 -0.9877891 -0.99342232 -0.97964798 NA NA NA -0.99511687 -0.99549593 -0.97807317 -0.99435612 -0.99580425 -0.995588295 -0.998126 -0.99787383 -0.99817721 -0.99814061 NA NA
"163" 28 1 "WALKING" NA NA -0.57313545 -0.65795147 NA NA NA NA NA -0.56736809 NA NA NA -0.68165992 -0.67828377 -0.59730312 NA NA NA NA -0.59153716 NA -0.633447025 -0.60147507 NA NA -0.568265286666667 -0.48796871 -0.48495855 -0.49782475 -0.51369355 -0.56351401 -0.61067227 -0.58217998 -0.59882328 -0.69556924 -0.60040968 -0.53392949 -0.50178016 NA -0.61130293 NA -0.5765522 -0.62760964 -0.59650498 NA NA NA -0.54063253 -0.65568822 NA -0.62407071 NA -0.611770815 -0.661808945 -0.669697515 NA -0.64005526 -0.59752476 -0.60568699 -0.44985055 -0.54128396 -0.64597723 -0.60111332 NA NA
"164" 28 2 "WALKING_UPSTAIRS" NA NA -0.64962859 NA NA NA NA NA -0.63741642 -0.71744701 -0.65305565 NA -0.74073906 -0.72586706 NA -0.74957707 -0.75785886 NA -0.73333506 -0.69741552 -0.75309705 -0.68663992 -0.7017024 -0.60704287 NA -0.75225738 NA -0.67906778 NA NA NA NA NA -0.75900739 NA -0.728445 -0.6711052 -0.69394931 -0.66491488 NA -0.74005398 NA -0.73201173 -0.68362493 -0.66387507 -0.76719412 -0.70235438 -0.64153812 -0.74088373 NA -0.72904104 -0.72092317 NA -0.756612355 NA NA NA -0.67841294 -0.69875899 -0.63472564 NA -0.704929976666667 -0.71293747 -0.73954134 NA -0.65598368
"165" 28 3 "WALKING_DOWNSTAIRS" -0.59133298 NA NA NA NA NA -0.375448075 NA NA NA -0.51214269 NA NA -0.39510083 -0.55788834 NA -0.23482265 -0.3561362 -0.45967427 -0.3313137 NA NA NA NA NA NA -0.54004512 -0.649482756666667 -0.67754562 -0.558496105 -0.49302031 NA NA -0.4957388 NA -0.54592706 -0.38258496 -0.49565523 NA -0.34967882 NA NA -0.45377477 NA -0.35744208 -0.33675127 -0.32952421 NA NA -0.55307448 -0.54172261 NA NA NA NA -0.50364338 NA -0.46537967 -0.614646555 -0.57704318 -0.281706965 -0.3189734 -0.48662031 NA NA -0.48098329
"166" 28 4 "SITTING" -0.9934903 -0.98860802 NA -0.99482919 -0.94327935 -0.99685676 -0.957942595 NA -0.99336095 NA -0.9868809 -0.98921527 -0.98864359 -0.98421883 -0.98019408 -0.98420466 -0.96948371 -0.99417967 NA -0.98981478 -0.978904255 -0.97766422 -0.972046635 -0.97326119 -0.98623365 -0.98536119 -0.93510278 NA -0.99374004 -0.97844043 NA -0.98963645 NA -0.97722672 -0.94860806 -0.98825215 -0.98010866 NA -0.97052593 -0.95642778 -0.99107017 NA -0.99096143 -0.97111238 -0.98950585 NA NA -0.93538765 NA -0.98992327 -0.99550973 -0.99500786 -0.99476312 -0.99365952 NA NA NA NA -0.985690683333333 -0.9945916 -0.99311672 -0.97143327 -0.93861814 -0.93034128 NA NA
"167" 28 5 "STANDING" NA NA -0.92884258 -0.95590486 -0.9763936 -0.979241635 -0.971137625 -0.95926828 -0.98296819 -0.973102 -0.99446192 -0.995263605 -0.98770026 -0.99354038 NA -0.9879251 -0.939608353333333 -0.96364485 -0.94511432 -0.95927181 -0.966180116666667 -0.976418995 -0.93255491 -0.980455936666667 -0.942044506666667 NA -0.9480038 -0.96449665 -0.98439502 -0.96671712 -0.98118983 -0.95119569 -0.90901172 NA -0.99167381 NA -0.95446441 -0.911850785 NA NA -0.96550277 -0.971239415 -0.972624895 NA -0.98122097 -0.90445276 -0.88982882 -0.94933229 -0.83823566 NA -0.94226299 -0.9806318 -0.972621515 -0.91845727 NA NA NA -0.98544126 -0.94484089 -0.98394187 -0.89746735 -0.951469655 -0.90629606 -0.91480008 -0.9582169 -0.95480801
"168" 28 6 "LAYING" -0.98394551 -0.95803024 -0.95578489 -0.99374138 -0.996325805 -0.996002565 -0.99832179 -0.99507661 -0.99417443 -0.99264962 -0.94786541 -0.935526025 -0.90083631 -0.96076527 -0.97901255 -0.91993958 -0.974661045 -0.984082 -0.942826755 -0.89612192 -0.951563146666667 -0.94324791 -0.961892635 -0.96782966 -0.961825915 -0.94502982 -0.988654325 -0.97939761 -0.99106223 NA NA NA NA NA -0.99276145 -0.977919715 -0.89837197 NA -0.99371093 -0.971425365 -0.97918753 -0.99555602 NA -0.99564611 NA NA NA NA -0.99358429 -0.99070719 -0.98576712 NA -0.96495083 -0.9291814 -0.99861174 -0.973390025 -0.978336 -0.99662678 -0.99414381 -0.99392824 NA NA -0.9942871 NA -0.93623532 -0.93982216
"169" 29 1 "WALKING" -0.60188687 -0.61029719 -0.66047956 -0.64866215 -0.67142228 -0.64412564 -0.62799157 -0.65061973 -0.64840636 -0.61137295 -0.55429379 -0.60951543 NA NA NA NA NA NA NA NA -0.62745145 -0.63156962 -0.64216159 -0.69389918 -0.70688804 -0.67812062 NA NA NA NA -0.63831682 -0.54318353 -0.69918032 -0.64692637 -0.59932036 -0.6570101 -0.64491416 -0.64180242 -0.61665261 -0.62316035 -0.55415811 NA -0.66073837 -0.56682909 -0.54816434 -0.60159265 -0.59233354 -0.56851346 -0.62204784 -0.69111459 -0.66684042 -0.60606305 -0.57793963 -0.5692149 -0.63868382 -0.61844959 -0.57892171 -0.61210858 -0.56463172 -0.57282826 -0.61896477 -0.55939509 -0.54962934 -0.65166516 -0.54758916 -0.62134105
"170" 29 2 "WALKING_UPSTAIRS" -0.76974125 -0.74790583 -0.72885407 -0.71441772 -0.73401204 -0.72306286 -0.74082582 -0.70352817 NA NA NA NA -0.73906769 -0.75139386 -0.82418569 -0.82216941 -0.73961568 NA -0.82176938 -0.8106033 -0.72742088 -0.74990011 -0.771773913333333 -0.74789455 -0.77572351 -0.71561132 -0.77465862 -0.76434586 -0.7301935 NA NA -0.70920702 -0.70493747 -0.74460758 NA NA -0.7882432 NA -0.79629918 NA -0.70814676 -0.78822356 NA NA -0.80236986 NA -0.79638905 NA NA -0.762260383333333 -0.75197855 -0.73975955 NA NA -0.76904493 -0.78058714 NA -0.75212907 NA NA -0.77526325 NA NA -0.76379424 NA -0.71406507
"171" 29 3 "WALKING_DOWNSTAIRS" NA NA NA NA NA NA -0.51661921 NA -0.70042326 -0.62641831 -0.75492578 -0.620033346666667 -0.69690272 -0.62527338 -0.61668142 -0.52388699 NA -0.62557336 NA NA -0.605159753333333 -0.60063748 -0.60667932 -0.663614913333333 -0.585122285 NA -0.629928775 NA -0.60583758 -0.628222416666667 NA NA NA -0.65773522 NA NA NA NA NA NA -0.69564463 NA -0.63685723 -0.638910923333333 -0.66917136 NA NA -0.596324925 NA NA NA -0.64945533 NA NA NA -0.49911961 NA NA -0.60804734 NA -0.64286908 NA NA NA NA -0.6202426
"172" 29 4 "SITTING" -0.993531285 -0.993835335 -0.996135073333333 -0.997531595 -0.998336045 -0.98605459 -0.97532118 NA NA NA -0.99493028 -0.99629281 NA NA NA NA -0.980603085 NA NA NA NA -0.99686577 NA NA -0.99713414 -0.99799426 -0.99791514 NA NA -0.99757273 -0.99744643 NA NA NA NA -0.99828952 NA NA -0.997544176666667 -0.9980097 NA -0.99628649 NA NA NA -0.99823018 -0.985503445 -0.99703103 -0.99830416 -0.996311456666667 -0.99838087 -0.99704938 -0.99641141 -0.99688382 -0.99734994 NA -0.99814669 -0.99718976 NA NA -0.9968628 NA -0.97035509 NA -0.993640953333333 -0.99791178
"173" 29 5 "STANDING" -0.98380415 -0.99678197 NA NA -0.99279127 -0.9960365325 NA NA NA -0.99765373 -0.99499588 NA NA -0.99017639 NA -0.99726162 -0.993320333333333 -0.98961351 -0.99800875 -0.98537752 -0.987537495 NA -0.99395515 NA -0.99461403 NA -0.9855841475 -0.97835861 -0.97862389 -0.9957622 -0.99581655 -0.9984036 -0.99707484 -0.99826978 NA NA -0.981839465 NA -0.99390813 -0.9940843 -0.993786075 -0.99500337 -0.99513442 -0.9971896 -0.99772396 NA NA NA -0.99345865 -0.9942781 -0.9965364 -0.99740712 -0.99669813 NA NA -0.96291507 NA NA NA -0.99693555 -0.99032606 NA -0.99313413 NA NA -0.99742626
"174" 29 6 "LAYING" -0.99839496 -0.99791128 NA NA NA NA NA -0.99273465 -0.99803659 -0.99719666 -0.99666598 -0.9978666 -0.99828533 -0.99887294 -0.99869823 -0.99837972 -0.9857932 -0.99821138 -0.99428369 -0.99191332 -0.99815698 -0.998260145 -0.99862237 -0.99806401 -0.998544605 -0.99828471 -0.997941025 -0.99835468 -0.99850646 -0.998489535 -0.99885827 -0.99839883 -0.99806281 -0.99789503 -0.99879621 -0.99900244 -0.99607031 -0.99712762 -0.99605554 -0.99617085 NA NA -0.99848912 NA NA NA NA NA NA -0.9992922 NA NA NA NA -0.99889012 -0.99890667 NA -0.999081895 -0.998930095 -0.99696189 -0.99703865 -0.998992615 -0.99810752 -0.998417 NA -0.999666
"175" 30 1 "WALKING" NA NA -0.56524429 -0.57314235 -0.629000025 -0.58915895 -0.559659205 -0.56093318 -0.58782146 -0.57967236 -0.58938248 -0.58799889 -0.604272375 -0.60923674 -0.597407543333333 -0.589764476666667 -0.56100528 -0.57729314 -0.570080476666667 -0.57057646 -0.60842869 -0.61023602 -0.60253747 -0.54005053 -0.58562841 -0.61927567 -0.630447885 -0.58492872 -0.60216899 -0.608751205 -0.583884915 -0.61833607 NA NA NA NA NA NA -0.55699603 -0.49886358 NA -0.39404471 NA -0.64630448 -0.59492873 -0.49781654 NA NA NA NA NA NA NA NA -0.47927174 -0.51331188 -0.56841759 -0.54308241 -0.62214329 -0.61722503 NA NA NA NA -0.40812765 -0.61437436
"176" 30 2 "WALKING_UPSTAIRS" -0.71077125 NA -0.7910394 -0.70051463 -0.6779184 -0.7706359 -0.75472903 -0.72395137 -0.78716114 -0.75285704 -0.83502328 NA -0.74822095 NA NA -0.82582566 -0.7621179 NA -0.81827619 NA NA -0.71839253 -0.80043432 NA NA -0.78986839 NA NA NA -0.84909978 -0.84575569 NA -0.83916118 -0.83112018 NA NA -0.82657019 -0.72637184 -0.824926425 -0.802137333333333 -0.80843994 NA -0.75675663 -0.79212536 -0.70580753 -0.80599812 NA NA NA -0.8249179 -0.79502836 -0.72118539 NA -0.76799472 -0.845054445 -0.733130965 -0.808548963333333 -0.778748865 NA -0.811225216666667 -0.79139589 -0.75048716 -0.81113297 -0.86289254 -0.85760242 -0.88691846
